CODIGO,REFERNCIA,DECRIPCION,CATEGORIA,SUBCATEGORIA,categ/complete,ESTADO,Suma de CANTIDAD ACTUAL,Promedio de PRECIO VENTA,URL Image,Nombre,Atributo_Color,Atributo_Talla,,
7700304300101,300101,PIJAMA SHORT LUNA REF 1199 / Azul / XL / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$34.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300101.jpeg,PIJAMA SHORT LUNA REF 1199 , Azul , XL , Mujer,
7701002300103,300103,PIJAMA SHORT LUNA REF 1189 / Rojo / M / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$34.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300103.jpeg,PIJAMA SHORT LUNA REF 1189 , Rojo , M , Mujer,
7704501300104,300104,PIJAMA SHORT LUNA REF 1210 / curuba / S / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$34.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300104.jpeg,PIJAMA SHORT LUNA REF 1210 , curuba , S , Mujer,
7700502300105,300105,PIJAMA SHORT LUNA REF 1214 / Gris / M / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$34.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300105.jpeg,PIJAMA SHORT LUNA REF 1214 , Gris , M , Mujer,
7700725300109,300109,PIJAMA SHORT POLI REF 01/02 / Naranja / Unica / Mujer,MUJER,PIJAMA,MUJER /PIJAMA,Activo,2,$29.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300109.jpeg,PIJAMA SHORT POLI REF 01,2, Naranja , Unica , Mujer
7701125300109,300109,PIJAMA SHORT POLI REF 01/02 / Amarillo / Unica / Mujer,MUJER,PIJAMA,MUJER /PIJAMA,Activo,1,$29.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300109.jpeg,PIJAMA SHORT POLI REF 01,2, Amarillo , Unica , Mujer
7703625300110,300110,PIJAMA SHORT POLI REF 012/013 / Melocoton / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,2,$29.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300110.jpeg,PIJAMA SHORT POLI REF 012,13, Melocoton , Unica , Mujer
7704229300113,300113,PIJAMA PANTALON WINNIE THE POOH / Estampado / S-M / Mujer,MUJER,PIJAMA,MUJER /PIJAMA,Activo,2,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300113.jpeg,PIJAMA PANTALON WINNIE THE POOH , Estampado , S-M , Mujer,
7704230300114,300114,PIJAMA PANTALON BUGS BUNNY / Estampado / L-XL / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300114.jpeg,PIJAMA PANTALON BUGS BUNNY , Estampado , L-XL , Mujer,
7704225300218,300218,PIJAMA SHORT SIRENITA / Estampado / Unica / Mujer,MUJER,PIJAMA,MUJER /PIJAMA,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300218.jpeg,PIJAMA SHORT SIRENITA , Estampado , Unica , Mujer,
7704225300219,300219,PIJAMA PANTALON MICKEY COLOMBIA / Estampado / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300219.jpeg,PIJAMA PANTALON MICKEY COLOMBIA , Estampado , Unica , Mujer,
7701403300223,300223,PIJAMA MORE REF 1211 / Verde menta / L / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$43.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300223.jpeg,PIJAMA MORE REF 1211 , Verde menta , L , Mujer,
7702403300223,300223,PIJAMA MORE REF 1211 / Lila / L / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$43.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300223.jpeg,PIJAMA MORE REF 1211 , Lila , L , Mujer,
7704104300223,300223,PIJAMA MORE REF 1211 / Terracota / XL / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$43.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300223.jpeg,PIJAMA MORE REF 1211 , Terracota , XL , Mujer,
7705204300223,300223,PIJAMA MORE REF 1211 / palo de rosa / XL / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,1,$43.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300223.jpeg,PIJAMA MORE REF 1211 , palo de rosa , XL , Mujer,
7704225300227,300227,PIJAMA SHORT ROSA V.S / Estampado / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,4,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300227.jpeg,PIJAMA SHORT ROSA V.S , Estampado , Unica , Mujer,
7704225300229,300229,PIJAMA PANTALON SIMBA / Estampado / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,8,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300229.jpeg,PIJAMA PANTALON SIMBA , Estampado , Unica , Mujer,
7704225300230,300230,PIJAMA SHORT FLAMINGO / Estampado / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,6,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300230.jpeg,PIJAMA SHORT FLAMINGO , Estampado , Unica , Mujer,
7703925300235,300235,PIJAMA PANTALON SILVESTRE / Combinado / Unica / Mujer,MUJER,Pijamas,MUJER /Pijamas,Activo,3,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300235.jpeg,PIJAMA PANTALON SILVESTRE , Combinado , Unica , Mujer,
7704225300236,300236,PIJAMA PANTALON GATA MARIE,MUJER,Pijamas,MUJER /Pijamas,Activo,9,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300236.jpeg,PIJAMA PANTALON GATA MARIE,,,,
7704225300239,300239,PIJAMA PANTALON PUERQUITO,MUJER,Pijamas,MUJER /Pijamas,Activo,4,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300239.jpeg,PIJAMA PANTALON PUERQUITO,,,,
7704225300240,300240,PIJAMA PANTALON MINIONS,MUJER,Pijamas,MUJER /Pijamas,Activo,3,$40.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300240.jpeg,PIJAMA PANTALON MINIONS,,,,
7704225300241,300241,PIJAMA ENTRIZO BOBITO,MUJER,Pijamas,MUJER /Pijamas,Activo,18,$39.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300241.jpeg,PIJAMA ENTRIZO BOBITO,,,,
7700303300243,300243,PIJAMA SHORT STICH CORAZONES,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300243.jpeg,PIJAMA SHORT STICH CORAZONES,,,,
7706102300244,300244,PIJAMA SHORT MINNIE ROSADA CON PUNTOS,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300244.jpeg,PIJAMA SHORT MINNIE ROSADA CON PUNTOS,,,,
7706103300244,300244,PIJAMA SHORT MINNIE ROSADA CON PUNTOS,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300244.jpeg,PIJAMA SHORT MINNIE ROSADA CON PUNTOS,,,,
7001002300245,300245,PIJAMA SHORT MINNIE ROJA,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300245.jpeg,PIJAMA SHORT MINNIE ROJA,,,,
7701003300245,300245,PIJAMA SHORT MINNIE ROJA,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300245.jpeg,PIJAMA SHORT MINNIE ROJA,,,,
7701102300246,300246,PIJAMA SHORT MICKEY AMARILLO,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300246.jpeg,PIJAMA SHORT MICKEY AMARILLO,,,,
7701103300246,300246,PIJAMA SHORT MICKEY AMARILLO,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300246.jpeg,PIJAMA SHORT MICKEY AMARILLO,,,,
7700102300247,300247,PIJAMA SHORT DALMATAS,MUJER,Pijama short,MUJER /Pijama short,Activo,1,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300247.jpeg,PIJAMA SHORT DALMATAS,,,,
7700203300247,300247,PIJAMA SHORT DALMATAS,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300247.jpeg,PIJAMA SHORT DALMATAS,,,,
7701102300248,300248,PIJAMA SHORT STICH HAWAIANO,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300248.jpeg,PIJAMA SHORT STICH HAWAIANO,,,,
7701103300248,300248,PIJAMA SHORT STICH HAWAIANO,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300248.jpeg,PIJAMA SHORT STICH HAWAIANO,,,,
7704702300249,300249,PIJAMA SHORT MINNIE ARCOIRIS,MUJER,Pijama short,MUJER /Pijama short,Activo,2,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300249.jpeg,PIJAMA SHORT MINNIE ARCOIRIS,,,,
7704703300249,300249,PIJAMA SHORT MINNIE ARCOIRIS,MUJER,Pijama short,MUJER /Pijama short,Activo,3,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300249.jpeg,PIJAMA SHORT MINNIE ARCOIRIS,,,,
7701002300250,300250,PIJAMA SHORT MINNIE GAFAS DE CORAZONES,MUJER,Pijama short,MUJER /Pijama short,Activo,3,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300250.jpeg,PIJAMA SHORT MINNIE GAFAS DE CORAZONES,,,,
7701003300250,300250,PIJAMA SHORT MINNIE GAFAS DE CORAZONES,MUJER,Pijama short,MUJER /Pijama short,Activo,3,$20.500,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/300250.jpeg,PIJAMA SHORT MINNIE GAFAS DE CORAZONES,,,,
7700201310006,310006,Shorts dril licrado cinturon / Negro / S / Mujer,MUJER,Short,MUJER /Short,Activo,6,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310006.jpeg,Shorts dril licrado cinturon , Negro , S , Mujer,
7700204310006,310006,Shorts dril licrado cinturon / Negro / XL / Mujer,MUJER,Short,MUJER /Short,Activo,9,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310006.jpeg,Shorts dril licrado cinturon , Negro , XL , Mujer,
7701004310006,310006,Shorts dril licrado cinturon / Rojo / XL / Mujer,MUJER,Short,MUJER /Short,Activo,27,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310006.jpeg,Shorts dril licrado cinturon , Rojo , XL , Mujer,
7700101310009,310009,Shorts con bolero alfrente / Blanco / S / Mujer,MUJER,Short,MUJER /Short,Activo,7,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310009.jpeg,Shorts con bolero alfrente , Blanco , S , Mujer,
7700102310009,310009,Shorts con bolero alfrente / Blanco / M / Mujer,MUJER,Short,MUJER /Short,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310009.jpeg,Shorts con bolero alfrente , Blanco , M , Mujer,
7700201310009,310009,Shorts con bolero alfrente / Negro / S / Mujer,MUJER,Short,MUJER /Short,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310009.jpeg,Shorts con bolero alfrente , Negro , S , Mujer,
7703801310010,310010,Shorts con bolero en las mangas / Vinotinto / S / Mujer,MUJER,Short,MUJER /Short,Activo,7,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310010.jpeg,Shorts con bolero en las mangas , Vinotinto , S , Mujer,
7702603310013,310013,Short scuba con dobles al frente / fuxcia / L / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310013.jpeg,Short scuba con dobles al frente , fuxcia , L , Mujer,
7700101310014,310014,Short popelina con presces al frente / Blanco / S / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310014.jpeg,Short popelina con presces al frente , Blanco , S , Mujer,
7703901310017,310017,Short dril con arandelas al costado / Combinado / S / Mujer,MUJER,Short,MUJER /Short,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310017.jpeg,Short dril con arandelas al costado , Combinado , S , Mujer,
7703902310017,310017,Short dril con arandelas al costado / Combinado / M / Mujer,MUJER,Short,MUJER /Short,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310017.jpeg,Short dril con arandelas al costado , Combinado , M , Mujer,
7703903310017,310017,Short dril con arandelas al costado / Combinado / L / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310017.jpeg,Short dril con arandelas al costado , Combinado , L , Mujer,
7700209310024,310024,short popelina licrada con boton / Negro / 4 / Mujer,MUJER,Short,MUJER /Short,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310024.jpeg,short popelina licrada con boton , Negro ,4, Mujer,
7700610310025,310025,SHORT CON BOTON,MUJER,Short,MUJER /Short,Activo,6,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310025.jpeg,SHORT CON BOTON,,,,
7704201310029,310029,SHORT POPELINA LICRADA,MUJER,Short,MUJER /Short,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310029.jpeg,SHORT POPELINA LICRADA,,,,
7704202310029,310029,SHORT POPELINA LICRADA,MUJER,Short,MUJER /Short,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310029.jpeg,SHORT POPELINA LICRADA,,,,
7704203310029,310029,short popelina licrada / Estampado / L / Mujer,MUJER,Short,MUJER /Short,Activo,5,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310029.jpeg,short popelina licrada , Estampado , L , Mujer,
7703801310030,310030,short popelina licrada con pretina ancha / Vinotinto / S / Mujer,MUJER,Short,MUJER /Short,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310030.jpeg,short popelina licrada con pretina ancha , Vinotinto , S , Mujer,
7703802310030,310030,short popelina licrada con pretina ancha / Vinotinto / M / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310030.jpeg,short popelina licrada con pretina ancha , Vinotinto , M , Mujer,
7704201310032,310032,short con cremallera al costado / Estampado / S / Mujer,MUJER,Short,MUJER /Short,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310032.jpeg,short con cremallera al costado , Estampado , S , Mujer,
7704202310032,310032,SHORT CON CREMALLERA AL COSTADO,MUJER,Short,MUJER /Short,Activo,6,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310032.jpeg,SHORT CON CREMALLERA AL COSTADO,,,,
7704203310032,310032,SHORT CON CREMALLERA AL COSTADO,MUJER,Short,MUJER /Short,Activo,11,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310032.jpeg,SHORT CON CREMALLERA AL COSTADO,,,,
7700801310033,310033,short con botones al frente / Rosa / S / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310033.jpeg,short con botones al frente , Rosa , S , Mujer,
7700803310033,310033,short con botones al frente / Rosa / L / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310033.jpeg,short con botones al frente , Rosa , L , Mujer,
7703801310033,310033,short con botones al frente / Vinotinto / S / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,10,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310033.jpeg,short con botones al frente , Vinotinto , S , Mujer,
7703802310033,310033,short con botones al frente / Vinotinto / M / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310033.jpeg,short con botones al frente , Vinotinto , M , Mujer,
7703803310033,310033,short con botones al frente / Vinotinto / L / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,10,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310033.jpeg,short con botones al frente , Vinotinto , L , Mujer,
7703501310034,310034,short popelina licrada / Azul claro / S / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310034.jpeg,short popelina licrada , Azul claro , S , Mujer,
7703503310034,310034,short popelina licrada / Azul claro / L / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,2,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310034.jpeg,short popelina licrada , Azul claro , L , Mujer,
7703504310034,310034,short popelina licrada / Azul claro / XL / Mujer,MUJER,Shorts,MUJER /Shorts,Activo,5,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310034.jpeg,short popelina licrada , Azul claro , XL , Mujer,
7703901310037,310037,short popelina licrada / Combinado / S / Mujer,MUJER,Short,MUJER /Short,Activo,12,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310037.jpeg,short popelina licrada , Combinado , S , Mujer,
7703902310037,310037,short popelina licrada / Combinado / M / Mujer,MUJER,Short,MUJER /Short,Activo,8,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310037.jpeg,short popelina licrada , Combinado , M , Mujer,
7704201310038,310038,short seda fria / Estampado / S / Mujer,MUJER,Short,MUJER /Short,Activo,8,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310038.jpeg,short seda fria , Estampado , S , Mujer,
7701001310054,310054,SHORT SCUBA CREPE CREMALLERA Y EVILLA / Rojo / S / Mujer,MUJER,Short,MUJER /Short,Activo,4,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310054.jpeg,SHORT SCUBA CREPE CREMALLERA Y EVILLA , Rojo , S , Mujer,
7701002310054,310054,SHORT SCUBA CREPE CREMALLERA Y EVILLA / Rojo / M / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310054.jpeg,SHORT SCUBA CREPE CREMALLERA Y EVILLA , Rojo , M , Mujer,
7701003310054,310054,SHORT SCUBA CREPE CREMALLERA Y EVILLA / Rojo / L / Mujer,MUJER,Short,MUJER /Short,Activo,1,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310054.jpeg,SHORT SCUBA CREPE CREMALLERA Y EVILLA , Rojo , L , Mujer,
7704225310058,310058,SET MIA / Estampado / Unica / Mujer,MUJER,Short,MUJER /Short,Activo,5,$56.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/310058.jpeg,SET MIA , Estampado , Unica , Mujer,
7704425320000,320000,BODY ESTAMPADOS,MUJER,Body,MUJER /Body,Activo,36,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320000.jpeg,BODY ESTAMPADOS,,,,
7704225320020,320020,BODY CUELLO ALTO ESTAMPADO DE HOJAS / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,3,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320020.jpeg,BODY CUELLO ALTO ESTAMPADO DE HOJAS , Estampado , Unica , Mujer,
7704225320022,320022,Body multiusos / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,3,$38.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320022.jpeg,Body multiusos , Estampado , Unica , Mujer,
7704725320023,320023,Body camisero,MUJER,Body,MUJER /Body,Activo,1,$32.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320023.jpeg,Body camisero,,,,
7700225320024,320024,BODY CUELLO CRUZADO VENUS,MUJER,Body,MUJER /Body,Activo,3,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320024.jpeg,BODY CUELLO CRUZADO VENUS,,,,
7701025320024,320024,BODY CUELLO CRUZADO VENUS,MUJER,Body,MUJER /Body,Activo,3,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320024.jpeg,BODY CUELLO CRUZADO VENUS,,,,
7704125320024,320024,BODY CUELLO CRUZADO VENUS,MUJER,Body,MUJER /Body,Activo,1,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320024.jpeg,BODY CUELLO CRUZADO VENUS,,,,
7700225320032,320032,Body velo campesino / Negro / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,2,$32.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320032.jpeg,Body velo campesino , Negro , Unica , Mujer,
7700125320035,320035,Body en piel durazno cuello v / Blanco / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320035.jpeg,Body en piel durazno cuello v , Blanco , Unica , Mujer,
7700825320036,320036,Body popelina licrada descubierto un hombro / Rosa / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,2,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320036.jpeg,Body popelina licrada descubierto un hombro , Rosa , Unica , Mujer,
7704025320037,320037,body scuba crepe marfil rojo / Marfil / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,3,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320037.jpeg,body scuba crepe marfil rojo , Marfil , Unica , Mujer,
7702825320039,320039,Body scuba / Ocre / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,14,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320039.jpeg,Body scuba , Ocre , Unica , Mujer,
7703825320040,320040,Body scuba flores / Vinotinto / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,92,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320040.jpeg,Body scuba flores , Vinotinto , Unica , Mujer,
7700225320041,320041,Body licra acanalada / Negro / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,11,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320041.jpeg,Body licra acanalada , Negro , Unica , Mujer,
7702725320041,320041,Body licra acanalada / Mostaza / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,25,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320041.jpeg,Body licra acanalada , Mostaza , Unica , Mujer,
7700125320042,320042,Body scuba de corazones / Blanco / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,2,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320042.jpeg,Body scuba de corazones , Blanco , Unica , Mujer,
7700225320042,320042,Body scuba de corazones / Negro / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320042.jpeg,Body scuba de corazones , Negro , Unica , Mujer,
7704125320042,320042,Body scuba de corazones / Terracota / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$30.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320042.jpeg,Body scuba de corazones , Terracota , Unica , Mujer,
7700125320043,320043,Body scuba de botones / Blanco / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320043.jpeg,Body scuba de botones , Blanco , Unica , Mujer,
7704425320046,320046,Body scuba azul flores / azul oscuro / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,71,$20.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320046.jpeg,Body scuba azul flores , azul oscuro , Unica , Mujer,
7700125320047,320047,BODY CUELLO ALTO / Blanco / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,3,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320047.jpeg,BODY CUELLO ALTO , Blanco , Unica , Mujer,
7700225320047,320047,BODY CUELLO ALTO / Negro / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320047.jpeg,BODY CUELLO ALTO , Negro , Unica , Mujer,
7704625320047,320047,BODY CUELLO ALTO / cafe / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$35.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320047.jpeg,BODY CUELLO ALTO , cafe , Unica , Mujer,
7704225320055,320055,BODY MANGA MICKEY Y MINY BESOS / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,1,$32.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320055.jpeg,BODY MANGA MICKEY Y MINY BESOS , Estampado , Unica , Mujer,
7704225320060,320060,BODY ESTAMPADO DE FLORES / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,2,$28.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320060.jpeg,BODY ESTAMPADO DE FLORES , Estampado , Unica , Mujer,
7704225320061,320061,BODY ESTAMPADO DE HOJAS CAFÉ / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,2,$28.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320061.jpeg,BODY ESTAMPADO DE HOJAS CAFÉ , Estampado , Unica , Mujer,
7704225320062,320062,BODY ESTAMPADO DE FLORES AZUL / Estampado / Unica / Mujer,MUJER,Body,MUJER /Body,Activo,5,$28.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320062.jpeg,BODY ESTAMPADO DE FLORES AZUL , Estampado , Unica , Mujer,
7700125320066,320066,BODY FANILU / Unica / Blanco / Mujer,MUJER,Body,MUJER /Body,Activo,8,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320066.jpeg,BODY FANILU , Unica , Blanco , Mujer,
7700225320066,320066,BODY FANILU / Unica / Negro / Mujer,MUJER,Body,MUJER /Body,Activo,10,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320066.jpeg,BODY FANILU , Unica , Negro , Mujer,
7700825320066,320066,BODY FANILU / Unica / Rosa / Mujer,MUJER,Body,MUJER /Body,Activo,7,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320066.jpeg,BODY FANILU , Unica , Rosa , Mujer,
7701025320066,320066,BODY FANILU / Unica / Rojo / Mujer,MUJER,Body,MUJER /Body,Activo,6,$33.000,https://imageneschyk.s3.us-west-1.amazonaws.com/imageproducts/320066.jpeg,BODY FANILU , Unica , Rojo , Mujer,
